内部ID,当前引擎转速,当前引擎温度,前一次时间段至此引擎平均转速,引擎负荷,入库时间
352016850081381,1558,98,168,87,6/11/14
352016850081381,1651,98,168,72,6/11/14
352016850081381,1840,98,168,67,6/11/14
352016850081381,1937,100,168,29,6/11/14
352016850081381,1608,100,168,33,6/11/14
352016850081381,805,101,168,39,6/11/14
352016850081381,1036,101,168,65,6/11/14
352016850081381,1832,101,168,37,6/11/14
352016850081381,1868,98,168,33,6/11/14
352016850081381,1970,95,168,30,6/11/14
352016850081381,1663,95,168,31,6/11/14
352016850081381,1721,95,168,54,6/11/14
352016850081381,1721,95,168,54,6/11/14
352016850081381,929,31,160,36,6/11/14
352016850081381,939,31,160,35,6/11/14
352016850081381,931,32,160,36,6/11/14
352016850081381,902,32,160,39,6/11/14
352016850081381,928,33,160,37,6/11/14
352016850081381,914,35,160,37,6/11/14
352016850081381,914,36,160,36,6/11/14
352016850081381,913,37,160,36,6/11/14
352016850081381,903,38,160,36,6/11/14
352016850081381,899,38,160,35,6/11/14
352016850081381,899,39,160,35,6/11/14
352016850081381,899,40,160,35,6/11/14
352016850081381,854,41,160,92,6/11/14
352016850081381,1426,41,160,64,6/11/14
352016850081381,1625,42,160,29,6/11/14
352016850081381,1374,43,160,98,6/11/14
352016850081381,1964,44,160,24,6/11/14
352016850081381,1252,45,160,51,6/11/14
352016850081381,2071,46,160,54,6/11/14
352016850081381,1390,47,160,33,6/11/14
352016850081381,852,48,160,33,6/11/14
352016850081381,980,49,160,98,6/11/14
352016850081381,1572,50,160,31,6/11/14
352016850081381,1532,51,160,92,6/11/14
352016850081381,1958,52,160,22,6/11/14
352016850081381,1233,53,160,46,6/11/14
352016850081381,1918,55,160,23,6/11/14
352016850081381,2037,56,160,22,6/11/14
352016850081381,1365,57,160,31,6/11/14
352016850081381,828,59,160,33,6/11/14
352016850081381,832,59,160,33,6/11/14
352016850081381,819,59,160,33,6/11/14
352016850081381,840,60,160,33,6/11/14
352016850081381,578,80,231,19,6/13/14
352016850081381,663,80,231,22,6/13/14
352016850081381,807,80,231,24,6/13/14
352016850081381,1655,80,231,11,6/13/14
352016850081381,882,79,231,19,6/13/14
352016850081381,1181,79,231,36,6/13/14
352016850081381,1005,79,231,43,6/13/14
352016850081381,989,79,231,25,6/13/14
352016850081381,1056,80,231,10,6/13/14
352016850081381,977,80,231,18,6/13/14
352016850081381,1639,80,231,48,6/13/14
352016850081381,1646,80,231,54,6/13/14
352016850081381,1346,80,231,49,6/13/14
352016850081381,1591,81,231,47,6/13/14
352016850081381,1371,81,231,15,6/13/14
352016850081381,1852,80,231,66,6/13/14
352016850081381,1916,80,231,92,6/13/14
352016850081381,1584,81,231,10,6/13/14
352016850081381,1618,82,231,64,6/13/14
352016850081381,1332,81,231,13,6/13/14
352016850081381,1306,80,231,12,6/13/14
352016850081381,863,79,231,20,6/13/14
352016850081381,1200,79,231,53,6/13/14
352016850081381,1514,79,231,62,6/13/14
352016850081381,1675,79,231,44,6/13/14
352016850081381,1703,79,231,34,6/13/14
352016850081381,1682,79,231,20,6/13/14
352016850081381,1636,79,231,24,6/13/14
352016850081381,1597,79,231,49,6/13/14
352016850081381,1036,79,231,16,6/13/14
352016850081381,642,80,231,15,6/13/14
352016850081381,623,80,231,22,6/13/14
352016850081381,581,80,231,25,6/13/14
352016850081381,618,80,231,27,6/13/14
352016850081381,1600,80,231,54,6/13/14
352016850081381,1240,79,231,11,6/13/14
352016850081381,1025,79,231,19,6/13/14
352016850081381,1072,79,231,11,6/13/14
352016850081381,772,79,231,23,6/13/14
352016850081381,590,80,231,24,6/13/14
352016850081381,612,80,231,25,6/13/14
352016850081381,620,80,231,26,6/13/14
352016850081381,1280,80,231,38,6/13/14
352016850081381,1000,80,231,32,6/13/14
352016850081381,1629,80,231,34,6/13/14
352016850081381,1585,81,231,12,6/13/14
352016850081381,764,81,231,19,6/13/14
352016850081381,760,80,231,17,6/13/14
352016850081381,632,80,231,28,6/13/14
352016850081381,981,85,480,29,6/12/14
352016850081381,1873,85,480,77,6/12/14
352016850081381,1823,85,480,75,6/12/14
352016850081381,1769,85,480,50,6/12/14
352016850081381,1603,85,480,46,6/12/14
352016850081381,1607,84,480,65,6/12/14
352016850081381,1695,83,480,71,6/12/14
352016850081381,1724,83,480,65,6/12/14
352016850081381,1391,82,480,8,6/12/14
352016850081381,756,81,480,13,6/12/14
352016850081381,572,81,480,18,6/12/14
352016850081381,533,81,480,29,6/12/14
352016850081381,633,80,480,20,6/12/14
352016850081381,666,80,480,21,6/12/14
352016850081381,676,80,480,22,6/12/14
352016850081381,678,80,480,20,6/12/14
352016850081381,678,81,480,21,6/12/14
352016850081381,687,81,480,22,6/12/14
352016850081381,1304,82,480,49,6/12/14
352016850081381,1882,82,480,58,6/12/14
352016850081381,2000,83,480,83,6/12/14
352016850081381,1552,83,480,24,6/12/14
352016850081381,-1,83,480,24,6/12/14
352016850081381,589,83,480,15,6/12/14
352016850081381,560,83,480,22,6/12/14
352016850081381,594,82,480,38,6/12/14
352016850081381,1708,81,480,30,6/12/14
352016850081381,1137,81,480,18,6/12/14
352016850081381,1346,81,480,33,6/12/14
352016850081381,997,81,480,16,6/12/14
352016850081381,548,81,480,21,6/12/14
352016850081381,630,81,480,22,6/12/14
352016850081381,662,81,480,22,6/12/14
352016850081381,-1,81,480,22,6/12/14
352016850081381,676,82,480,21,6/12/14
352016850081381,678,82,480,23,6/12/14
352016850081381,678,82,480,23,6/12/14
352016850081381,1212,83,999,20,6/12/14
352016850081381,1269,83,997,11,6/12/14
352016850081381,1633,83,997,40,6/12/14
352016850081381,1771,83,997,16,6/12/14
352016850081381,704,82,417,19,6/12/14
352016850081381,936,82,417,10,6/12/14
352016850081381,740,82,417,13,6/12/14
352016850081381,813,82,417,35,6/12/14
352016850081381,1503,83,417,21,6/12/14
352016850081381,1422,83,417,19,6/12/14
352016850081381,918,84,417,16,6/12/14
352016850081381,507,84,417,39,6/12/14
352016850081381,633,84,417,30,6/12/14
352016850081381,675,84,417,35,6/12/14
352016850081381,623,85,417,30,6/12/14
352016850081381,684,85,417,15,6/12/14
352016850081381,1192,38,212,24,6/12/14
352016850081381,1230,39,212,24,6/12/14
352016850081381,930,40,212,37,6/12/14
352016850081381,1446,42,212,41,6/12/14
352016850081381,1359,43,212,18,6/12/14
352016850081381,1500,45,212,59,6/12/14
352016850081381,2239,45,212,62,6/12/14
352016850081381,1412,48,212,39,6/12/14
352016850081381,1897,50,212,48,6/12/14
352016850081381,1682,51,212,76,6/12/14
352016850081381,1383,54,212,12,6/12/14
352016850081381,1112,55,212,24,6/12/14
352016850081381,1339,56,212,10,6/12/14
352016850081381,736,57,212,33,6/12/14
352016850081381,1175,58,212,18,6/12/14
352016850081381,1488,80,205,11,6/16/14
352016850081381,1773,79,205,82,6/16/14
352016850081381,1710,79,205,64,6/16/14
352016850081381,1707,80,205,21,6/16/14
352016850081381,1421,80,205,42,6/16/14
352016850081381,1588,80,205,26,6/16/14
352016850081381,1371,80,205,37,6/16/14
352016850081381,1573,80,205,52,6/16/14
352016850081381,952,81,205,11,6/16/14
352016850081381,633,81,205,15,6/16/14
352016850081381,567,81,205,21,6/16/14
352016850081381,673,81,205,13,6/16/14
352016850081381,951,81,205,29,6/16/14
352016850081381,1393,80,205,42,6/16/14
352016850081381,1162,79,205,7,6/16/14
352016850081381,800,79,205,14,6/16/14
352016850081381,577,79,205,16,6/16/14
352016850081381,579,79,205,13,6/16/14
352016850081381,762,80,205,15,6/16/14
352016850081381,1394,80,205,47,6/16/14
352016850081381,625,80,205,13,6/16/14
352016850081381,580,80,205,13,6/16/14
352016850081381,-1,81,205,19,6/16/14
352016850081381,661,81,205,26,6/16/14
352016850081381,633,81,205,26,6/16/14
352016850081381,1693,81,205,56,6/16/14
352016850081381,1719,81,205,59,6/16/14
352016850081381,1405,81,205,17,6/16/14
352016850081381,983,82,205,56,6/16/14
352016850081381,1928,82,205,75,6/16/14
352016850081381,1617,81,205,35,6/16/14
352016850081381,1536,82,205,73,6/16/14
352016850081381,1427,82,205,28,6/16/14
352016850081381,1378,81,205,11,6/16/14
352016850081381,789,81,205,9,6/16/14
352016850081381,1512,80,205,58,6/16/14
352016850081381,1383,79,205,15,6/16/14
352016850081381,963,87,470,8,6/19/14
352016850081381,951,87,470,15,6/19/14
352016850081381,588,87,470,20,6/19/14
352016850081381,535,87,470,29,6/19/14
352016850081381,560,87,470,26,6/19/14
352016850081381,602,87,470,24,6/19/14
352016850081381,652,87,470,22,6/19/14
352016850081381,-1,87,470,22,6/19/14
352016850081381,1583,89,470,68,6/19/14
352016850081381,1763,90,470,48,6/19/14
352016850081381,1639,90,470,58,6/19/14
352016850081381,1632,90,470,6,6/19/14
352016850081381,1346,90,470,12,6/19/14
352016850081381,1736,87,470,42,6/19/14
352016850081381,1731,87,470,40,6/19/14
352016850081381,1710,87,470,69,6/19/14
352016850081381,1795,86,470,41,6/19/14
352016850081381,1249,86,470,11,6/19/14
352016850081381,629,86,470,16,6/19/14
352016850081381,588,86,470,19,6/19/14
352016850081381,579,85,470,21,6/19/14
352016850081381,1914,85,470,47,6/19/14
352016850081381,1715,84,470,77,6/19/14
352016850081381,1781,85,470,70,6/19/14
352016850081381,1879,86,470,12,6/19/14
352016850081381,1905,86,470,39,6/19/14
352016850081381,1396,87,470,23,6/19/14
352016850081381,1236,87,470,13,6/19/14
352016850081381,1864,86,470,59,6/19/14
352016850081381,1574,86,470,17,6/19/14
352016850081381,1159,86,470,12,6/19/14
352016850081381,1291,85,470,13,6/19/14
352016850081381,1159,85,470,11,6/19/14
352016850081381,601,84,470,15,6/19/14
352016850081381,618,84,470,18,6/19/14
352016850081381,684,84,470,22,6/19/14
352016850081381,1057,83,470,14,6/19/14
352016850081381,575,84,470,30,6/19/14
352016850081381,671,84,470,17,6/19/14
352016850081381,724,58,43,24,6/19/14
352016850081381,900,58,43,24,6/19/14
352016850081381,898,58,43,24,6/19/14
352016850081381,903,59,43,22,6/19/14
352016850081381,900,60,43,24,6/19/14
352016850081381,908,61,43,22,6/19/14
352016850081381,879,61,43,24,6/19/14
352016850081381,769,62,43,22,6/19/14
352016850081381,623,67,534,28,6/19/14
352016850081381,584,67,509,31,6/19/14
352016850081381,709,67,509,22,6/19/14
352016850081381,744,68,509,23,6/19/14
352016850081381,750,68,509,23,6/19/14
352016850081381,753,69,509,24,6/19/14
352016850081381,759,70,509,25,6/19/14
352016850081381,803,78,190,35,6/2/14
352016850081381,772,79,190,36,6/2/14
352016850081381,786,80,190,37,6/2/14
352016850081381,785,80,190,37,6/2/14
352016850081381,787,80,190,37,6/2/14
352016850081381,780,80,190,37,6/2/14
352016850081381,788,81,190,37,6/2/14
352016850081381,785,81,190,37,6/2/14
352016850081381,777,82,190,37,6/2/14
352016850081381,784,82,190,37,6/2/14
352016850081381,774,83,190,37,6/2/14
352016850081381,782,83,190,37,6/2/14
352016850081381,786,83,190,37,6/2/14
352016850081381,777,83,190,37,6/2/14
352016850081381,782,83,190,37,6/2/14
352016850081381,786,85,190,37,6/2/14
352016850081381,779,85,190,37,6/2/14
352016850081381,784,86,190,36,6/2/14
352016850081381,787,86,190,37,6/2/14
352016850081381,985,86,190,89,6/2/14
352016850081381,1376,86,190,77,6/2/14
352016850081381,960,87,190,98,6/2/14
352016850081381,1883,87,190,33,6/2/14
352016850081381,2036,88,190,98,6/2/14
352016850081381,2036,88,190,98,6/2/14
352016850081381,1888,89,190,98,6/2/14
352016850081381,2047,89,190,95,6/2/14
352016850081381,2130,91,190,43,6/2/14
352016850081381,2136,92,190,95,6/2/14
352016850081381,2232,93,190,33,6/2/14
352016850081381,2377,95,190,28,6/2/14
352016850081381,2011,95,190,46,6/2/14
352016850081381,2197,101,565,98,6/3/14
352016850081381,1924,100,565,71,6/3/14
352016850081381,1995,100,565,86,6/3/14
352016850081381,2047,100,565,28,6/3/14
352016850081381,1822,100,565,28,6/3/14
352016850081381,1722,100,565,43,6/3/14
352016850081381,1698,98,565,88,6/3/14
352016850081381,1858,98,565,46,6/3/14
352016850081381,2012,98,565,58,6/3/14
352016850081381,2097,98,565,38,6/3/14
352016850081381,2094,98,565,42,6/3/14
352016850081381,1892,96,565,95,6/3/14
352016850081381,1863,96,565,41,6/3/14
352016850081381,1816,96,565,34,6/3/14
352016850081381,1793,96,565,98,6/3/14
352016850081381,1821,95,565,56,6/3/14
352016850081381,1786,95,565,44,6/3/14
352016850081381,1744,95,565,95,6/3/14
352016850081381,1831,95,565,31,6/3/14
352016850081381,1763,96,565,29,6/3/14
352016850081381,1499,95,565,31,6/3/14
352016850081381,1866,95,565,61,6/3/14
352016850081381,2060,95,565,31,6/3/14
352016850081381,1961,95,565,31,6/3/14
352016850081381,1901,95,565,29,6/3/14
352016850081381,1909,95,565,79,6/3/14
352016850081381,1947,95,565,52,6/3/14
352016850081381,1874,95,565,33,6/3/14
352016850081381,1811,95,565,98,6/3/14
352016850081381,1927,95,565,98,6/3/14
352016850081381,2002,96,565,98,6/3/14
352016850081381,2188,96,565,38,6/3/14
352016850081381,2252,96,565,55,6/3/14
352016850081381,2270,96,565,34,6/3/14
352016850081381,2210,96,565,35,6/3/14
352016850081381,2224,96,565,27,6/3/14
352016850081381,2295,96,565,61,6/3/14
352016850081381,2458,96,565,73,6/3/14
352016850081381,2598,96,565,93,6/3/14
352016850081381,2665,96,565,67,6/3/14
352016850081381,2552,98,565,71,6/3/14
352016850081381,2486,98,565,53,6/3/14
352016850081381,2462,98,565,26,6/3/14
352016850081381,2372,96,565,26,6/3/14
352016850081381,2229,96,565,42,6/3/14
352016850081381,2099,95,565,97,6/3/14
352016850081381,1994,95,565,28,6/3/14
352016850081381,1791,96,565,28,6/3/14
352016850081381,1848,96,565,36,6/3/14
352016850081381,1757,98,565,32,6/3/14
352016850081381,1787,98,565,90,6/3/14
352016850081381,1875,98,565,98,6/3/14
352016850081381,2055,98,565,29,6/3/14
352016850081381,1987,98,1963,98,6/3/14
352016850081381,2060,98,1963,98,6/3/14
352016850081381,2064,98,1963,28,6/3/14
352016850081381,1809,98,1763,31,6/3/14
352016850081381,1727,98,1597,30,6/3/14
352016850081381,1549,98,1525,32,6/3/14
352016850081381,1755,98,1525,31,6/3/14
352016850081381,1786,98,1525,94,6/3/14
352016850081381,1866,96,1525,29,6/3/14
352016850081381,1806,98,1525,31,6/3/14
352016850081381,1819,98,1525,29,6/3/14
352016850081381,1864,98,1525,59,6/3/14
352016850081381,1882,98,1525,42,6/3/14
352016850081381,1950,98,1525,52,6/3/14
352016850081381,1914,98,1525,85,6/3/14
352016850081381,1918,98,1525,29,6/3/14
352016850081381,1798,98,1525,95,6/3/14
352016850081381,1825,98,1525,45,6/3/14
352016850081381,1987,98,181,49,6/10/14
352016850081381,2033,98,181,38,6/10/14
352016850081381,1989,98,181,63,6/10/14
352016850081381,2017,98,181,63,6/10/14
352016850081381,2070,98,181,29,6/10/14
352016850081381,2000,98,181,40,6/10/14
352016850081381,2046,98,181,31,6/10/14
352016850081381,1978,98,181,55,6/10/14
352016850081381,2027,98,181,57,6/10/14
352016850081381,2036,98,181,31,6/10/14
352016850081381,2000,98,181,29,6/10/14
352016850081381,1995,98,181,31,6/10/14
352016850081381,1926,98,181,57,6/10/14
352016850081381,1986,98,181,55,6/10/14
352016850081381,1985,98,181,33,6/10/14
352016850081381,1979,98,181,32,6/10/14
352016850081381,2016,98,181,44,6/10/14
352016850081381,1994,98,181,73,6/10/14
352016850081381,1965,98,181,93,6/10/14
352016850081381,1863,98,181,28,6/10/14
352016850081381,1918,98,181,88,6/10/14
352016850081381,2030,98,181,29,6/10/14
352016850081381,600,79,282,19,6/12/14
352016850081381,895,79,282,36,6/12/14
352016850081381,1629,79,282,12,6/12/14
352016850081381,2088,79,282,60,6/12/14
352016850081381,2175,79,282,70,6/12/14
352016850081381,1952,79,282,58,6/12/14
352016850081381,1575,79,282,10,6/12/14
352016850081381,1640,80,282,22,6/12/14
352016850081381,1504,80,282,5,6/12/14
352016850081381,1460,80,282,41,6/12/14
352016850081381,1496,79,282,81,6/12/14
352016850081381,1453,79,282,56,6/12/14
352016850081381,1940,79,282,89,6/12/14
352016850081381,1648,79,282,83,6/12/14
352016850081381,1944,80,282,13,6/12/14
352016850081381,970,80,282,57,6/12/14
352016850081381,1151,80,282,13,6/12/14
352016850081381,768,80,282,17,6/12/14
352016850081381,719,79,282,11,6/12/14
352016850081381,1109,79,282,48,6/12/14
352016850081381,1655,78,282,15,6/12/14
352016850081381,640,78,282,15,6/12/14
352016850081381,550,79,282,23,6/12/14
352016850081381,1425,79,282,59,6/12/14
352016850081381,2194,79,282,77,6/12/14
352016850081381,2268,80,282,55,6/12/14
352016850081381,1457,80,282,13,6/12/14
352016850081381,1745,80,282,73,6/12/14
352016850081381,1375,79,282,5,6/12/14
352016850081381,1263,79,282,72,6/12/14
352016850081381,1959,79,282,39,6/12/14
352016850081381,719,79,282,17,6/12/14
352016850081381,986,79,282,7,6/12/14
352016850081381,1665,79,282,7,6/12/14
352016850081381,793,79,282,13,6/12/14
352016850081381,993,79,282,22,6/12/14
352016850081381,1427,79,282,6,6/12/14
352016850081381,1509,79,282,65,6/12/14
352016850081381,1508,79,282,77,6/12/14
352016850081381,2077,79,282,85,6/12/14
352016850081381,1671,80,282,9,6/12/14
352016850081381,963,81,282,68,6/12/14
352016850081381,1631,81,282,18,6/12/14
352016850081381,939,80,282,11,6/12/14
352016850081381,1459,79,282,13,6/12/14
352016850081381,1866,79,282,53,6/12/14
352016850081381,1533,79,282,36,6/12/14
352016850081381,1670,79,282,7,6/12/14
352016850081381,1617,80,282,11,6/12/14
352016850081381,1876,79,282,46,6/12/14
352016850081381,1728,79,282,15,6/12/14
352016850081381,733,79,282,14,6/12/14
352016850081381,1521,79,282,71,6/12/14
352016850081381,1924,79,282,77,6/12/14
352016850081381,1481,80,282,51,6/12/14
352016850081381,1354,80,282,6,6/12/14
352016850081381,1090,80,282,6,6/12/14
352016850081381,1787,80,282,62,6/12/14
352016850081381,1287,79,282,11,6/12/14
352016850081381,616,79,282,23,6/12/14
352016850081381,571,79,282,23,6/12/14
352016850081381,647,80,282,21,6/12/14
352016850081381,866,80,282,88,6/12/14
352016850081381,1724,80,282,17,6/12/14
352016850081381,654,80,282,16,6/12/14
352016850081381,1895,80,282,52,6/12/14
352016850081381,1647,80,282,24,6/12/14
352016850081381,1515,80,282,47,6/12/14
352016850081381,1415,80,282,15,6/12/14
352016850081381,1252,80,282,13,6/12/14
352016850081381,1162,80,282,69,6/12/14
352016850081381,1876,80,282,22,6/12/14
352016850081381,719,80,282,13,6/12/14
352016850081381,543,81,282,21,6/12/14
352016850081381,610,81,282,27,6/12/14
352016850081381,1500,81,282,19,6/12/14
352016850081381,1499,80,282,69,6/12/14
352016850081381,1702,80,282,30,6/12/14
352016850081381,1216,81,282,11,6/12/14
352016850081381,564,82,282,20,6/12/14
352016850081381,1496,81,456,15,6/16/14
352016850081381,1032,80,456,10,6/16/14
352016850081381,906,81,456,30,6/16/14
352016850081381,1616,73,42,24,6/22/14
352016850081381,1121,74,42,16,6/22/14
352016850081381,1673,75,42,70,6/22/14
352016850081381,1404,76,42,24,6/22/14
352016850081381,786,77,42,18,6/22/14
352016850081381,598,77,42,20,6/22/14
352016850081381,1442,77,42,65,6/22/14
352016850081381,1866,78,42,44,6/22/14
352016850081381,1594,79,42,24,6/22/14
